TradDt,Sgmt,ISIN,TckrSymb,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd
2024-05-30,CM,IN002024Y084,182D221124,GOI TBILL 182D-22/11/24,96.41,96.41,96.41,96.41,96.41,96.63,100,9641.0,1
2024-06-03,CM,IN002024Y084,182D221124,GOI TBILL 182D-22/11/24,96.49,96.49,96.41,96.41,96.41,96.41,500,48227.0,3
2024-06-04,CM,IN002024Y084,182D221124,GOI TBILL 182D-22/11/24,96.51,96.51,96.29,96.29,96.29,96.41,1200,115592.0,4
2024-06-10,CM,IN002024Y084,182D221124,GOI TBILL 182D-22/11/24,96.91,96.91,96.91,96.91,96.91,96.29,1000,96910.0,1
2024-06-11,CM,IN002024Y084,182D221124,GOI TBILL 182D-22/11/24,96.64,96.64,96.64,96.64,96.64,96.91,1000,96640.0,1
2024-06-13,CM,IN002024Y084,182D221124,GOI TBILL 182D-22/11/24,96.96,96.96,96.96,96.96,96.96,96.64,1000,96960.0,1
2024-06-14,CM,IN002024Y084,182D221124,GOI TBILL 182D-22/11/24,96.9,96.9,96.9,96.9,96.9,96.96,300,29070.0,1
2024-06-18,CM,IN002024Y084,182D221124,GOI TBILL 182D-22/11/24,96.9,96.9,96.9,96.9,96.9,96.9,400,38760.0,1
2024-06-19,CM,IN002024Y084,182D221124,GOI TBILL 182D-22/11/24,97.3,97.3,97.3,97.3,97.3,96.9,100,9730.0,1
2024-06-21,CM,IN002024Y084,182D221124,GOI TBILL 182D-22/11/24,98.5,98.5,98.5,98.5,98.5,97.3,100,9850.0,1
2024-06-24,CM,IN002024Y084,182D221124,GOI TBILL 182D-22/11/24,96.99,96.99,96.98,96.98,96.98,98.5,2000,193961.0,2
2024-06-26,CM,IN002024Y084,182D221124,GOI TBILL 182D-22/11/24,96.98,97.22,96.98,97.22,97.22,96.98,2000,194416.0,2
2024-07-31,CM,IN002024Y084,182D221124,GOI TBILL 182D-22/11/24,97.88,97.88,97.88,97.88,97.88,97.22,100,9788.0,1
2024-08-01,CM,IN002024Y084,182D221124,GOI TBILL 182D-22/11/24,97.95,97.95,97.95,97.95,97.95,97.88,100,9795.0,1
2024-08-05,CM,IN002024Y084,182D221124,GOI TBILL 182D-22/11/24,97.8,97.8,97.8,97.8,97.8,97.95,100,9780.0,1
2024-08-20,CM,IN002024Y084,182D221124,GOI TBILL 182D-22/11/24,98.08,98.08,98.08,98.08,98.08,97.8,100,9808.0,1
2024-08-26,CM,IN002024Y084,182D221124,GOI TBILL 182D-22/11/24,98.45,98.45,98.45,98.45,98.45,98.08,100,9845.0,1
2024-08-28,CM,IN002024Y084,182D221124,GOI TBILL 182D-22/11/24,98.49,98.49,98.49,98.49,98.49,98.45,100,9849.0,1
2024-08-30,CM,IN002024Y084,182D221124,GOI TBILL 182D-22/11/24,98.28,98.55,98.13,98.55,98.55,98.49,1100,108000.0,3
2024-09-16,CM,IN002024Y084,182D221124,GOI TBILL 182D-22/11/24,98.62,98.62,98.62,98.62,98.62,98.55,100,9862.0,1
