TradDt,Sgmt,ISIN,TckrSymb,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd
2024-01-11,CM,IN002023Z083,364D160524,GOI TBILL 364D-16/05/24,97.45,97.45,97.45,97.45,97.45,97.13,1700,165665.0,1
2024-01-18,CM,IN002023Z083,364D160524,GOI TBILL 364D-16/05/24,97.73,97.73,97.73,97.73,97.73,97.45,5600,547288.0,1
2024-01-23,CM,IN002023Z083,364D160524,GOI TBILL 364D-16/05/24,97.68,97.68,97.68,97.68,97.68,97.73,5000,488400.0,1
2024-01-30,CM,IN002023Z083,364D160524,GOI TBILL 364D-16/05/24,97.84,97.84,92.89,97.72,97.7,97.68,61500,6011185.0,14
2024-02-05,CM,IN002023Z083,364D160524,GOI TBILL 364D-16/05/24,97.75,97.75,97.75,97.75,97.75,97.72,26200,2561050.0,4
2024-02-08,CM,IN002023Z083,364D160524,GOI TBILL 364D-16/05/24,97.78,97.78,97.77,97.77,97.77,97.75,2000,195543.0,3
2024-02-27,CM,IN002023Z083,364D160524,GOI TBILL 364D-16/05/24,98.45,98.45,98.45,98.45,98.45,97.77,6000,590700.0,1
2024-03-14,CM,IN002023Z083,364D160524,GOI TBILL 364D-16/05/24,98.45,98.45,98.45,98.45,98.45,98.45,100,9845.0,1
2024-04-05,CM,IN002023Z083,364D160524,GOI TBILL 364D-16/05/24,99.96,99.96,99.96,99.96,99.96,98.45,100,9996.0,1
2024-04-10,CM,IN002023Z083,364D160524,GOI TBILL 364D-16/05/24,99.97,99.97,99.97,99.97,99.97,99.96,100,9997.0,1
2024-05-03,CM,IN002023Z083,364D160524,GOI TBILL 364D-16/05/24,99.39,99.65,99.39,99.65,99.65,99.97,200,19904.0,2
2024-05-07,CM,IN002023Z083,364D160524,GOI TBILL 364D-16/05/24,99.8,99.8,99.8,99.8,99.8,99.65,1500,149700.0,1
2024-05-09,CM,IN002023Z083,364D160524,GOI TBILL 364D-16/05/24,99.85,99.85,99.85,99.85,99.85,99.8,2000,199700.0,1
2024-05-10,CM,IN002023Z083,364D160524,GOI TBILL 364D-16/05/24,99.85,99.85,99.85,99.85,99.85,99.85,4500,449325.0,1
2024-05-13,CM,IN002023Z083,364D160524,GOI TBILL 364D-16/05/24,99.98,99.98,99.98,99.98,99.98,99.85,100,9998.0,1
